dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	112693	id_157232	27351	id_38761
1.0	165348	id_230434	37902	id_54291
1.0	149977	id_209037	149973	id_209032
1.0	127285	id_177618	127247	id_177578
0.91	127361	id_177767	94948	id_132627
1.0	151392	id_211067	114006	id_159250
1.0	100410	id_140408	100397	id_140388
1.0	92865	id_130010	58434	id_83168
1.0	169443	id_236234	169397	id_236186
1.0	128903	id_179800	39467	id_56300
1.0	17714	id_25678	17712	id_25671
0.94	114373	id_159648	32766	id_46574
1.0	80854	id_114831	80815	id_114790
1.0	8975	id_13129	8971	id_13125
1.0	114311	id_159569	114284	id_159542
1.0	39400	id_56233	39378	id_56211
1.0	92590	id_129735	47316	id_67727
1.0	83342	id_118052	59885	id_85194
0.9	40400	id_57576	21371	id_30768
1.0	101337	id_141763	8226	id_12164
1.0	177002	id_246298	146662	id_204444
1.0	173292	id_241409	9611	id_14067
1.0	84185	id_119077	84029	id_118916
1.0	142130	id_198318	142119	id_198307
0.96	85602	id_120970	85133	id_120475
0.94	108281	id_151373	65104	id_92282
1.0	6842	id_10201	6821	id_10179
1.0	6842	id_10201	6828	id_10187
1.0	177002	id_246298	146658	id_204436
1.0	119478	id_166637	3620	id_5411
1.0	30750	id_43795	30726	id_43771
1.0	184626	id_256834	107283	id_149889
1.0	48837	id_69686	48836	id_69685
0.9	161518	id_225105	9594	id_14050
1.0	91611	id_128615	91599	id_128603
1.0	6842	id_10201	6833	id_10192
1.0	184712	id_256961	184709	id_256958
1.0	84185	id_119077	84001	id_118887
1.0	84185	id_119077	84005	id_118892
1.0	84185	id_119077	84007	id_118894
1.0	168212	id_234395	165321	id_230397
0.96	69009	id_97344	10644	id_15426
1.0	171360	id_238787	106877	id_149334
1.0	84185	id_119077	84054	id_118941
1.0	84185	id_119077	84056	id_118943
1.0	106911	id_149368	68327	id_96494
0.94	70365	id_99367	21371	id_30768
0.96	27729	id_39565	10644	id_15426
1.0	114142	id_159392	113933	id_159176
1.0	84185	id_119077	84060	id_118947
1.0	84185	id_119077	84067	id_118954
1.0	91968	id_129088	45572	id_65054
1.0	114573	id_159851	70870	id_100086
1.0	84185	id_119077	84037	id_118924
1.0	184639	id_256863	2804	id_4167
1.0	82708	id_117257	82661	id_117199
0.89	84158	id_119050	14391	id_20689
1.0	84185	id_119077	84039	id_118926
1.0	182205	id_253082	116399	id_162386
1.0	118596	id_165533	20267	id_29335
1.0	161548	id_225140	47691	id_68102
0.9	84158	id_119050	63364	id_89892
1.0	84185	id_119077	84046	id_118933
1.0	100575	id_140623	1893	id_2761
1.0	155101	id_216141	27344	id_38742
1.0	161177	id_224744	9639	id_14100
1.0	50471	id_71880	27347	id_38752
0.93	47896	id_68368	26716	id_37889
1.0	118639	id_165636	100686	id_140773
0.98	164040	id_228603	9525	id_13978
1.0	149930	id_208981	2400	id_3434
1.0	161459	id_225041	21041	id_30291
0.96	75474	id_107380	39291	id_56112
1.0	84185	id_119077	84070	id_118957
1.0	32136	id_45761	32032	id_45654
1.0	186824	id_259532	186636	id_259344
0.93	28320	id_40269	20642	id_29717
0.89	127954	id_178600	34040	id_48425
1.0	158889	id_221559	75246	id_107133
0.9	91949	id_129056	8232	id_12170
1.0	84185	id_119077	84083	id_118970
1.0	84185	id_119077	84085	id_118972
1.0	84185	id_119077	84089	id_118976
0.98	98120	id_137021	98009	id_136909
1.0	84185	id_119077	84090	id_118977
1.0	152986	id_213218	26833	id_38007
1.0	17056	id_24688	17040	id_24671
1.0	170907	id_238186	170820	id_238099
1.0	161202	id_224773	96577	id_134726
0.88	118527	id_165423	39064	id_55833
0.92	53321	id_75754	47604	id_68015
1.0	139262	id_194057	91043	id_127805
0.99	42151	id_60262	35359	id_50530
1.0	89557	id_126087	89516	id_126043
0.98	136301	id_190134	136141	id_189935
1.0	123198	id_171986	110616	id_154514
1.0	165643	id_230794	165363	id_230463
1.0	6447	id_9606	6435	id_9594
1.0	120463	id_168042	119480	id_166640
1.0	68506	id_96722	18442	id_26794
0.94	147248	id_205192	50017	id_71374
1.0	141936	id_198054	141923	id_198041
1.0	139283	id_194157	7065	id_10549
1.0	107299	id_149937	12784	id_18461
1.0	90674	id_127361	90655	id_127342
0.89	154993	id_216019	34040	id_48425
1.0	23686	id_33876	23648	id_33838
1.0	87604	id_123745	87527	id_123661
0.96	155604	id_217008	146352	id_204019
1.0	155127	id_216316	153219	id_213545
1.0	173776	id_242209	173727	id_242156
1.0	139265	id_194064	3876	id_5776
1.0	107319	id_149996	91870	id_128976
1.0	163512	id_228003	163481	id_227961
1.0	47604	id_68015	21041	id_30291
1.0	95657	id_133532	95639	id_133514
1.0	171663	id_239268	9953	id_14490
1.0	105764	id_147777	40436	id_57646
0.91	125593	id_175190	125581	id_175178
1.0	104900	id_146598	104888	id_146586
1.0	172662	id_240615	51912	id_73697
1.0	54422	id_77373	17117	id_24766
1.0	66584	id_94208	66490	id_94111
1.0	37316	id_53620	37308	id_53612
1.0	82708	id_117257	82693	id_117242
1.0	18535	id_26918	18499	id_26877
1.0	165573	id_230693	62334	id_88601
0.91	125593	id_175190	125588	id_175185
0.99	42151	id_60262	35348	id_50519
1.0	67914	id_95961	5691	id_8466
0.9	50267	id_71668	43143	id_61584
1.0	131150	id_183070	36565	id_52500
0.96	83745	id_118602	83678	id_118532
0.89	119659	id_166904	119636	id_166879
1.0	200	id_201	40	id_40
1.0	137038	id_191140	137035	id_191137
1.0	57050	id_81333	57045	id_81328
1.0	121028	id_168837	46051	id_65754
1.0	158907	id_221596	107652	id_150549
1.0	38939	id_55661	38938	id_55660
1.0	136207	id_190004	52234	id_74239
1.0	182205	id_253082	106913	id_149370
0.92	94628	id_132242	77361	id_109753
1.0	57853	id_82285	57692	id_82123
1.0	45473	id_64907	45469	id_64871
0.93	105552	id_147467	21895	id_31426
0.93	153227	id_213560	77366	id_109759
1.0	111764	id_155982	95035	id_132726
0.91	177919	id_247378	80067	id_113822
1.0	180944	id_251406	166041	id_231311
0.92	112693	id_157232	91835	id_128941
1.0	330	id_334	292	id_293
1.0	136327	id_190174	136156	id_189951
1.0	97431	id_136124	42425	id_60650
1.0	163032	id_227363	163028	id_227358
1.0	186673	id_259381	46348	id_66284
1.0	175453	id_244373	73141	id_104178
1.0	90674	id_127361	90669	id_127356
1.0	172585	id_240438	7292	id_10883
1.0	3992	id_5893	3989	id_5890
0.89	104702	id_146393	101047	id_141364
0.9	113417	id_158314	40400	id_57576
1.0	118388	id_165075	118346	id_165033
1.0	81891	id_116327	81885	id_116321
1.0	117631	id_164030	91910	id_129016
1.0	60324	id_85877	60282	id_85835
1.0	200	id_201	82	id_82
1.0	90674	id_127361	90672	id_127359
1.0	32142	id_45767	25272	id_35964
1.0	161130	id_224687	2168	id_3123
1.0	59286	id_84393	59135	id_84235
1.0	59286	id_84393	59137	id_84237
1.0	136394	id_190253	25119	id_35795
1.0	73982	id_105228	49736	id_70944
1.0	73982	id_105228	49737	id_70946
1.0	62540	id_88872	37299	id_53603
1.0	46445	id_66566	18448	id_26809
1.0	113619	id_158542	5213	id_7733
1.0	155107	id_216159	7300	id_10898
1.0	29375	id_41721	18440	id_26789
1.0	87686	id_123842	87536	id_123671
1.0	70594	id_99758	70590	id_99750
1.0	83216	id_117926	72069	id_102408
0.89	167682	id_233640	58542	id_83355
0.97	109121	id_152341	109115	id_152335
1.0	161390	id_224972	116427	id_162539
1.0	51155	id_72714	51148	id_72696
1.0	142712	id_198909	142219	id_198407
1.0	32469	id_46189	32465	id_46185
0.92	90638	id_127316	90309	id_126975
1.0	92586	id_129731	32131	id_45756
1.0	8154	id_12087	8152	id_12085
1.0	119478	id_166637	12995	id_18722
1.0	93563	id_130899	93542	id_130878
1.0	109106	id_152326	48004	id_68516
1.0	92586	id_129731	32142	id_45767
1.0	162161	id_226197	162089	id_226047
1.0	82412	id_116931	82352	id_116870
1.0	149929	id_208980	149924	id_208975
0.95	29532	id_41941	7292	id_10883
1.0	54483	id_77474	54481	id_77472
1.0	161318	id_224900	4833	id_7256
1.0	107286	id_149903	46444	id_66558
1.0	172581	id_240395	81824	id_116238
1.0	122576	id_171019	98989	id_138389
1.0	162161	id_226197	162082	id_226017
0.88	85669	id_121039	50221	id_71621
1.0	150012	id_209073	149987	id_209047
1.0	113329	id_158216	62208	id_88435
1.0	150965	id_210514	150933	id_210482
1.0	14775	id_21406	14771	id_21402
1.0	12227	id_17715	12203	id_17685
1.0	78448	id_111571	78399	id_111522
1.0	131687	id_183801	36541	id_52476
0.93	127492	id_178020	118793	id_165899
1.0	155395	id_216690	80218	id_113973
1.0	172831	id_240802	161461	id_225043
0.97	135642	id_189143	8041	id_11882
1.0	162161	id_226197	162054	id_225932
1.0	153002	id_213238	9037	id_13253
1.0	30029	id_42769	29988	id_42720
1.0	76913	id_109091	76878	id_109052
1.0	126022	id_175698	126014	id_175690
1.0	77780	id_110479	66626	id_94263
1.0	112694	id_157233	46055	id_65760
1.0	142731	id_198928	142627	id_198818
0.97	135642	id_189143	8017	id_11858
1.0	144702	id_201759	144482	id_201520
1.0	142511	id_198701	142273	id_198461
0.98	174652	id_243376	174648	id_243372
0.98	174652	id_243376	174646	id_243370
1.0	175813	id_244867	7316	id_10952
0.92	43129	id_61567	17101	id_24742
1.0	111764	id_155982	85669	id_121039
0.89	135642	id_189143	37394	id_53698
1.0	54284	id_77122	54256	id_77094
0.95	8056	id_11897	8042	id_11883
1.0	98042	id_136943	98018	id_136919
1.0	176099	id_245234	69486	id_97951
1.0	108901	id_152079	108893	id_152071
1.0	173007	id_240981	173005	id_240978
0.94	106314	id_148596	14461	id_20761
1.0	136167	id_189962	15549	id_22482
1.0	8975	id_13129	8902	id_13050
0.91	179992	id_250110	62132	id_88359
0.92	180865	id_251270	161545	id_225137
0.92	174641	id_243365	29402	id_41748
0.88	161130	id_224687	56536	id_80656
1.0	136296	id_190129	136277	id_190095
1.0	160777	id_224191	160739	id_224153
1.0	107322	id_150004	43140	id_61581
1.0	57463	id_81807	57461	id_81803
0.9	6755	id_10075	6747	id_10067
1.0	65985	id_93371	18056	id_26290
0.89	32136	id_45761	32105	id_45730
1.0	142828	id_199043	62504	id_88834
1.0	109322	id_152549	109243	id_152467
1.0	106649	id_148987	106527	id_148865
1.0	91317	id_128296	43142	id_61583
1.0	175813	id_244867	94188	id_131697
1.0	11776	id_17070	3169	id_4736
1.0	174414	id_243060	105649	id_147570
1.0	132101	id_184306	46381	id_66376
1.0	89722	id_126288	89692	id_126258
1.0	118945	id_166073	21038	id_30283
1.0	106682	id_149020	106639	id_148977
1.0	136296	id_190129	136239	id_190049
1.0	107852	id_150808	107793	id_150749
1.0	171953	id_239608	27336	id_38720
1.0	50123	id_71480	50038	id_71395
1.0	105768	id_147805	46460	id_66602
1.0	118987	id_166118	118925	id_166053
0.98	72676	id_103273	32952	id_46760
1.0	160777	id_224191	160776	id_224190
0.95	171015	id_238297	34090	id_48488
1.0	174926	id_243696	174878	id_243645
0.98	136301	id_190134	136269	id_190085
1.0	86043	id_121556	86041	id_121554
0.93	143251	id_199847	112219	id_156622
0.91	181819	id_252529	29402	id_41748
0.95	130583	id_182262	18050	id_26282
1.0	97431	id_136124	42366	id_60591
0.98	136301	id_190134	136290	id_190121
1.0	113316	id_158203	62353	id_88627
0.97	50608	id_72024	16310	id_23556
1.0	149418	id_208332	15272	id_22074
1.0	109391	id_152619	109185	id_152407
1.0	161206	id_224779	30623	id_43631
1.0	113658	id_158581	113593	id_158516
0.9	180887	id_251319	167264	id_233041
0.92	50573	id_71984	50301	id_71708
1.0	108308	id_151437	8197	id_12131
1.0	136405	id_190267	69822	id_98426
1.0	24078	id_34364	24037	id_34323
1.0	24078	id_34364	24052	id_34338
1.0	87314	id_123332	87307	id_123321
1.0	125588	id_175185	125581	id_175178
0.89	111790	id_156011	85686	id_121056
0.99	161150	id_224711	9519	id_13971
0.96	128205	id_178901	128203	id_178899
1.0	50494	id_71903	31434	id_44884
1.0	172793	id_240761	112638	id_157088
1.0	126325	id_176127	81599	id_115789
1.0	111168	id_155291	111167	id_155289
0.95	111475	id_155646	61775	id_87884
0.94	96876	id_135131	46406	id_66419
0.93	113555	id_158474	15749	id_22754
1.0	24773	id_35325	24763	id_35315
1.0	113955	id_159199	113953	id_159197
1.0	22428	id_32296	22426	id_32294
0.88	123550	id_172375	40985	id_58401
1.0	19715	id_28526	8886	id_13034
1.0	329	id_333	327	id_331
1.0	172539	id_240294	172348	id_240103
1.0	117556	id_163926	117550	id_163920
1.0	4443	id_6755	4396	id_6707
0.94	104304	id_145935	94523	id_132097
1.0	47431	id_67842	46037	id_65710
1.0	168683	id_235075	29406	id_41752
1.0	65443	id_92691	65378	id_92621
0.93	152302	id_212314	64863	id_91957
1.0	136225	id_190029	26651	id_37822
0.9	136196	id_189992	95281	id_133077
1.0	177354	id_246771	177346	id_246762
1.0	142628	id_198819	142391	id_198579
1.0	41865	id_59803	41821	id_59758
1.0	84338	id_119480	59688	id_84974
0.98	87505	id_123639	87485	id_123618
1.0	113417	id_158314	25179	id_35857
1.0	146792	id_204601	65831	id_93190
1.0	55801	id_79578	55795	id_79572
1.0	107411	id_150111	55407	id_78902
0.99	178712	id_248421	9548	id_14004
1.0	59833	id_85120	59779	id_85066
1.0	146792	id_204601	65825	id_93164
0.9	180855	id_251260	161484	id_225071
1.0	185806	id_258249	185734	id_258173
0.91	167682	id_233640	34040	id_48425
0.98	11509	id_16628	11508	id_16627
1.0	85269	id_120619	74679	id_106291
1.0	11646	id_16892	11636	id_16882
1.0	130401	id_182023	130369	id_181991
1.0	162388	id_226504	162382	id_226479
1.0	120742	id_168507	120737	id_168502
1.0	76501	id_108623	76460	id_108575
1.0	61608	id_87675	61568	id_87635
1.0	66068	id_93485	66067	id_93484
1.0	161530	id_225120	21980	id_31523
0.91	59538	id_84704	26433	id_37580
1.0	141606	id_197675	2977	id_4465
1.0	175812	id_244864	96566	id_134714
1.0	148798	id_207426	148787	id_207414
0.89	165314	id_230388	112666	id_157153
1.0	123702	id_172532	16884	id_24504
1.0	59833	id_85120	59733	id_85020
1.0	30183	id_42937	29961	id_42680
1.0	119482	id_166649	17118	id_24769
1.0	55397	id_78881	7304	id_10920
1.0	101558	id_142017	79050	id_112390
1.0	43719	id_62290	43636	id_62207
1.0	100944	id_141088	100919	id_141054
1.0	112468	id_156872	112412	id_156816
1.0	171998	id_239656	171942	id_239595
1.0	69652	id_98194	69637	id_98177
1.0	90525	id_127191	90284	id_126950
1.0	178481	id_248190	178464	id_248173
1.0	102041	id_142635	59299	id_84406
0.88	59623	id_84878	55221	id_78648
1.0	141927	id_198045	141918	id_198036
1.0	46872	id_67065	46670	id_66853
1.0	121950	id_170140	121882	id_170057
1.0	138241	id_192626	138230	id_192615
1.0	113329	id_158216	62356	id_88631
1.0	180237	id_250365	144776	id_201836
0.94	121907	id_170094	121901	id_170086
1.0	107310	id_149964	18450	id_26817
1.0	69839	id_98489	56536	id_80656
1.0	97828	id_136564	35912	id_51538
0.94	50540	id_71950	50532	id_71941
1.0	118221	id_164858	118213	id_164850
1.0	50537	id_71947	50329	id_71737
1.0	81100	id_115092	81082	id_115070
1.0	41196	id_58653	41192	id_58649
1.0	10915	id_15805	10396	id_15116
1.0	75303	id_107207	75298	id_107202
1.0	75303	id_107207	75293	id_107197
1.0	161065	id_224619	30626	id_43637
0.99	184644	id_256868	156974	id_219033
1.0	74680	id_106292	74666	id_106277
1.0	161390	id_224972	141766	id_197845
1.0	83398	id_118108	33039	id_46847
1.0	43387	id_61919	43386	id_61918
0.97	91796	id_128899	77414	id_109812
0.98	29287	id_41574	16880	id_24499
1.0	113329	id_158216	62326	id_88576
1.0	171907	id_239560	141861	id_197947
1.0	155117	id_216186	105768	id_147805
1.0	147267	id_205211	3169	id_4736
1.0	155117	id_216186	105765	id_147781
1.0	55288	id_78715	55249	id_78676
1.0	42127	id_60238	35308	id_50479
1.0	64860	id_91954	64829	id_91923
1.0	139263	id_194062	113052	id_157802
1.0	155126	id_216311	9674	id_14136
1.0	181279	id_251807	181263	id_251791
1.0	179051	id_248856	179035	id_248840
1.0	50764	id_72230	50737	id_72203
1.0	124307	id_173420	9674	id_14136
0.99	178712	id_248421	9589	id_14045
0.98	147912	id_205990	34428	id_49473
0.91	78401	id_111524	70343	id_99345
1.0	91997	id_129118	91861	id_128967
1.0	147185	id_205121	147139	id_205075
1.0	32474	id_46195	32400	id_46116
0.99	59623	id_84878	45814	id_65395
0.89	156479	id_218317	109251	id_152475
1.0	83666	id_118520	83649	id_118503
0.94	30200	id_42954	29990	id_42722
1.0	144964	id_202024	144490	id_201528
1.0	78866	id_112152	78865	id_112151
1.0	161394	id_224976	100664	id_140751
0.89	166444	id_231997	104708	id_146399
0.92	164444	id_229169	56721	id_80939
1.0	133158	id_185759	133144	id_185744
1.0	134820	id_188093	134808	id_188081
1.0	91982	id_129103	91043	id_127805
0.91	172783	id_240751	172779	id_240747
1.0	80159	id_113914	80079	id_113834
0.98	152239	id_212251	82705	id_117254
0.98	152239	id_212251	82704	id_117253
0.97	74888	id_106528	62382	id_88658
1.0	46069	id_65819	29683	id_42148
1.0	180944	id_251406	7258	id_10781
1.0	161394	id_224976	100725	id_140812
1.0	172256	id_239976	140895	id_196597
1.0	171884	id_239537	113404	id_158301
0.89	32848	id_46656	20686	id_29761
1.0	129737	id_181147	129714	id_181123
0.9	143346	id_199968	118699	id_165769
1.0	138469	id_192888	138452	id_192869
1.0	134886	id_188201	134859	id_188174
1.0	164621	id_229366	164601	id_229344
1.0	161021	id_224573	50500	id_71909
1.0	94323	id_131866	94276	id_131817
1.0	82579	id_117102	82311	id_116829
1.0	22978	id_32950	22973	id_32945
1.0	51058	id_72574	50999	id_72515
1.0	46036	id_65704	16310	id_23556
0.99	39458	id_56291	39295	id_56116
1.0	168683	id_235075	29394	id_41740
0.88	55277	id_78704	7754	id_11582
1.0	18439	id_26788	9674	id_14136
1.0	168182	id_234362	69855	id_98511
1.0	75637	id_107566	75413	id_107318
0.88	166390	id_231903	147288	id_205232
0.9	169644	id_236480	169641	id_236477
1.0	94832	id_132506	42947	id_61358
0.91	93765	id_131120	66577	id_94201
1.0	144161	id_201037	74299	id_105625
1.0	19477	id_28221	19466	id_28208
1.0	158857	id_221514	158705	id_221356
1.0	142697	id_198888	142205	id_198393
1.0	158857	id_221514	158706	id_221357
1.0	129717	id_181126	104118	id_145624
1.0	141860	id_197945	139236	id_193981
0.88	135607	id_189101	134473	id_187579
1.0	58859	id_83755	58845	id_83738
1.0	80190	id_113945	80169	id_113924
0.98	85975	id_121468	85933	id_121426
1.0	113317	id_158204	62030	id_88253
1.0	114582	id_159860	114548	id_159826
1.0	116414	id_162481	46054	id_65758
0.94	78426	id_111549	69865	id_98531
1.0	139257	id_194040	9631	id_14091
1.0	100601	id_140668	100588	id_140655
1.0	141860	id_197945	139259	id_194042
0.91	131732	id_183846	83941	id_118822
1.0	32109	id_45734	32016	id_45638
1.0	107283	id_149889	75246	id_107133
1.0	74903	id_106572	29394	id_41740
0.93	92620	id_129765	70939	id_100203
1.0	7336	id_11039	7281	id_10842
1.0	55398	id_78882	46390	id_66401
1.0	139893	id_195150	46021	id_65679
1.0	25177	id_35855	21041	id_30291
0.9	166390	id_231903	56746	id_80964
1.0	106704	id_149045	106681	id_149019
1.0	65631	id_92923	65451	id_92713
1.0	162676	id_226881	162674	id_226879
0.89	43658	id_62229	37394	id_53698
1.0	124873	id_174265	124867	id_174258
0.9	159315	id_222027	159294	id_222004
1.0	107201	id_149673	107165	id_149637
1.0	91867	id_128973	9555	id_14011
1.0	129275	id_180420	33490	id_47496
1.0	118228	id_164865	118168	id_164799
1.0	7336	id_11039	7264	id_10793
0.96	144748	id_201808	14580	id_20970
1.0	175607	id_244635	24838	id_35419
1.0	158889	id_221559	16261	id_23444
0.88	96755	id_134990	96734	id_134969
0.92	47280	id_67691	33683	id_47860
1.0	120797	id_168562	120734	id_168499
1.0	172451	id_240206	172372	id_240127
1.0	161530	id_225120	69861	id_98527
0.91	139570	id_194567	139560	id_194557
1.0	179485	id_249377	179393	id_249284
1.0	111751	id_155969	85639	id_121009
0.92	164891	id_229762	164887	id_229758
1.0	28768	id_40882	28766	id_40880
1.0	81599	id_115789	9965	id_14521
1.0	103846	id_145227	103845	id_145224
0.93	68431	id_96643	68430	id_96642
1.0	52969	id_75291	52961	id_75281
1.0	25154	id_35832	12851	id_18533
1.0	161530	id_225120	9588	id_14044
